filename,cc,loc,ncc,ic
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\ProducerConfig.java,1,7,0,2815.5
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\ProducerInterceptor.java,0,0,0,67.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\ProducerRecord.java,6,16,0,240.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\RecordMetadata.java,2,8,0,140.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\RoundRobinPartitioner.java,1,1,0,50.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\UniformStickyPartitioner.java,1,1,0,30.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\BufferPool.java,1,27,0,858.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\BuiltInPartitioner.java,2,8,0,539.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\DefaultPartitioner.java,1,1,0,60.75
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ErrorLoggingCallback.java,3,9,0,53.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\FutureRecordMetadata.java,1,9,0,139.5
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\IncompleteBatches.java,1,3,0,57.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\KafkaProducerMetrics.java,1,32,0,155.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ProducerBatch.java,1,3,0,910.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ProduceRequestResult.java,1,3,0,117.75
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ProducerInterceptors.java,1,3,0,226.5
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ProducerMetadata.java,1,11,0,207.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\ProducerMetrics.java,1,4,0,26.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\RecordAccumulator.java,1,34,0,2940.5
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\Sender.java,1,31,0,2591.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\SenderMetricsRegistry.java,1,71,0,326.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\StickyPartitionCache.java,1,3,0,104.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\TransactionalRequestResult.java,1,3,0,86.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\TransactionManager.java,17,22,0,4013.25
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\TxnPartitionEntry.java,1,7,0,56.0
./kafka\clients\src\main\java\org\apache\kafka\clients\producer\internals\TxnPartitionMap.java,2,8,0,84.0
./kafka\clients\src\main\java\org\apache\kafka\common\Cluster.java,1,7,0,653.0
./kafka\clients\src\main\java\org\apache\kafka\common\ClusterResource.java,1,3,0,42.0
./kafka\clients\src\main\java\org\apache\kafka\common\ClusterResourceListener.java,0,0,0,5.75
./kafka\clients\src\main\java\org\apache\kafka\common\Configurable.java,0,0,0,4.5
./kafka\clients\src\main\java\org\apache\kafka\common\ConsumerGroupState.java,1,3,0,28.5
./kafka\clients\src\main\java\org\apache\kafka\common\ElectionType.java,1,3,0,30.0
./kafka\clients\src\main\java\org\apache\kafka\common\Endpoint.java,1,6,0,100.25
./kafka\clients\src\main\java\org\apache\kafka\common\InvalidRecordException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\IsolationLevel.java,1,3,0,37.0
./kafka\clients\src\main\java\org\apache\kafka\common\KafkaException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\KafkaFuture.java,1,5,0,233.75
./kafka\clients\src\main\java\org\apache\kafka\common\MessageFormatter.java,1,1,0,17.25
./kafka\clients\src\main\java\org\apache\kafka\common\Metric.java,0,0,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\MetricName.java,1,6,0,93.75
./kafka\clients\src\main\java\org\apache\kafka\common\MetricNameTemplate.java,1,6,0,117.75
./kafka\clients\src\main\java\org\apache\kafka\common\Node.java,1,3,0,147.25
./kafka\clients\src\main\java\org\apache\kafka\common\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\PartitionInfo.java,1,3,0,182.0
./kafka\clients\src\main\java\org\apache\kafka\common\Reconfigurable.java,0,0,0,26.0
./kafka\clients\src\main\java\org\apache\kafka\common\TopicCollection.java,1,1,0,74.5
./kafka\clients\src\main\java\org\apache\kafka\common\TopicIdPartition.java,1,4,0,100.5
./kafka\clients\src\main\java\org\apache\kafka\common\TopicPartition.java,1,4,0,63.0
./kafka\clients\src\main\java\org\apache\kafka\common\TopicPartitionInfo.java,1,6,0,98.75
./kafka\clients\src\main\java\org\apache\kafka\common\TopicPartitionReplica.java,1,5,0,75.0
./kafka\clients\src\main\java\org\apache\kafka\common\Uuid.java,1,4,0,177.75
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AccessControlEntry.java,3,11,0,99.75
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AccessControlEntryData.java,1,6,0,118.5
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AccessControlEntryFilter.java,1,5,0,134.75
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AclBinding.java,1,4,0,69.25
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AclBindingFilter.java,1,4,0,97.0
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AclOperation.java,1,3,0,139.75
./kafka\clients\src\main\java\org\apache\kafka\common\acl\AclPermissionType.java,1,3,0,86.75
./kafka\clients\src\main\java\org\apache\kafka\common\acl\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\annotation\InterfaceStability.java,0,0,0,25.75
./kafka\clients\src\main\java\org\apache\kafka\common\annotation\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\cache\Cache.java,0,0,0,28.0
./kafka\clients\src\main\java\org\apache\kafka\common\cache\LRUCache.java,1,8,0,40.0
./kafka\clients\src\main\java\org\apache\kafka\common\cache\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\cache\SynchronizedCache.java,1,3,0,25.0
./kafka\clients\src\main\java\org\apache\kafka\common\compress\KafkaLZ4BlockInputStream.java,1,3,0,507.5
./kafka\clients\src\main\java\org\apache\kafka\common\compress\KafkaLZ4BlockOutputStream.java,1,14,0,719.75
./kafka\clients\src\main\java\org\apache\kafka\common\compress\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\compress\SnappyFactory.java,1,1,0,29.0
./kafka\clients\src\main\java\org\apache\kafka\common\compress\ZstdFactory.java,1,1,0,96.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\AbstractConfig.java,7,15,0,1075.25
./kafka\clients\src\main\java\org\apache\kafka\common\config\Config.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigChangeCallback.java,0,0,0,8.25
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigData.java,1,4,0,45.25
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigDef.java,1,5,0,3396.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigException.java,1,3,0,13.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigResource.java,1,3,0,111.5
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigTransformer.java,1,3,0,306.5
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigTransformerResult.java,1,4,0,40.25
./kafka\clients\src\main\java\org\apache\kafka\common\config\ConfigValue.java,1,3,0,117.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\LogLevelConfig.java,0,0,0,44.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\SaslConfigs.java,1,30,0,358.5
./kafka\clients\src\main\java\org\apache\kafka\common\config\SecurityConfig.java,0,0,0,6.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\SslClientAuth.java,4,12,0,39.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\SslConfigs.java,1,4,0,260.5
./kafka\clients\src\main\java\org\apache\kafka\common\config\TopicConfig.java,0,0,0,280.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\internals\BrokerSecurityConfigs.java,0,0,0,133.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\internals\QuotaConfigs.java,1,12,0,97.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\provider\ConfigProvider.java,1,3,0,55.25
./kafka\clients\src\main\java\org\apache\kafka\common\config\provider\DirectoryConfigProvider.java,1,1,0,136.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\provider\EnvVarConfigProvider.java,1,3,0,119.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\provider\FileConfigProvider.java,1,2,0,142.75
./kafka\clients\src\main\java\org\apache\kafka\common\config\provider\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\types\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\config\types\Password.java,1,3,0,48.75
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ApiException.java,1,3,0,23.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\AuthenticationException.java,1,3,0,13.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\AuthorizationException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\AuthorizerNotReadyException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\BrokerIdNotRegisteredException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\BrokerNotAvailableException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ClusterAuthorizationException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ConcurrentTransactionsException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ControllerMovedException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\CoordinatorLoadInProgressException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\CoordinatorNotAvailableException.java,1,3,0,14.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\CorruptRecordException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DelegationTokenAuthorizationException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DelegationTokenDisabledException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DelegationTokenExpiredException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DelegationTokenNotFoundException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DelegationTokenOwnerMismatchException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DisconnectException.java,1,3,0,18.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DuplicateBrokerRegistrationException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DuplicateResourceException.java,1,3,0,58.5
./kafka\clients\src\main\java\org\apache\kafka\common\errors\DuplicateSequenceException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ElectionNotNeededException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\EligibleLeadersNotAvailableException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FeatureUpdateFailedException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FencedInstanceIdException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FencedLeaderEpochException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FencedMemberEpochException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FetchSessionIdNotFoundException.java,1,2,0,7.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\FetchSessionTopicIdException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\GroupAuthorizationException.java,1,4,0,26.25
./kafka\clients\src\main\java\org\apache\kafka\common\errors\GroupIdNotFoundException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\GroupMaxSizeReachedException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\GroupNotEmptyException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\GroupSubscribedToTopicException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\IllegalGenerationException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\IllegalSaslStateException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InconsistentClusterIdException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InconsistentGroupProtocolException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InconsistentTopicIdException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InconsistentVoterSetException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\IneligibleReplicaException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InterruptException.java,1,4,0,21.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidCommitOffsetSizeException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidConfigurationException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidFetchSessionEpochException.java,1,2,0,7.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidFetchSizeException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidGroupIdException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidMetadataException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidOffsetException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidPartitionsException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidPidMappingException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidPrincipalTypeException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidProducerEpochException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidReplicaAssignmentException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidReplicationFactorException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidRequestException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidRequiredAcksException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidSessionTimeoutException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidTimestampException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidTopicException.java,1,4,0,42.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidTxnStateException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidTxnTimeoutException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidUpdateVersionException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\KafkaStorageException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\LeaderNotAvailableException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\ListenerNotFoundException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\LogDirNotFoundException.java,1,3,0,13.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\MemberIdRequiredException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NetworkException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NewLeaderElectedException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NoReassignmentInProgressException.java,1,3,0,8.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotControllerException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotCoordinatorException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotEnoughReplicasAfterAppendException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotEnoughReplicasException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotLeaderForPartitionException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\NotLeaderOrFollowerException.java,1,3,0,17.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OffsetMetadataTooLarge.java,1,2,0,15.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OffsetMovedToTieredStorageException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OffsetNotAvailableException.java,1,3,0,5.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OffsetOutOfRangeException.java,1,3,0,9.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OperationNotAttemptedException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\OutOfOrderSequenceException.java,1,3,0,4.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\package-info.java,0,0,0,0.0
./kafka\clients\src\main\java\org\apache\kafka\common\errors\PolicyViolationException.java,1,3,0,8.0
